,address_name,lat,lon,subway_name
0,서울 노원구 마들로3길 37,37.6286067853213,127.062796826548,노원구
0,서울 노원구 중계동 362-3,37.6465114211741,127.07442801206,노원구
0,서울 노원구 하계1동 170-41,37.6355543916865,127.070881719861,노원구
0,서울 노원구 하계동 256-13,37.6398521168624,127.073920463419,노원구
0,서울 노원구 공릉동 568-1,37.6230489504268,127.073135019377,노원구
0,서울 노원구 동일로190길 26,37.6255649508731,127.074725663789,노원구
0,서울 노원구 공릉동 568-1,37.6230489504268,127.073135019377,노원구
0,서울 노원구 동일로190길 26,37.6255649508731,127.074725663789,노원구
0,서울 노원구 섬밭로 134,37.6282976345639,127.06927628137,노원구
0,서울 노원구 공릉동 633-15,37.6193468522893,127.077831649838,노원구
0,서울 노원구 공릉동 408-4,37.6264443920501,127.078896187208,노원구
0,서울 노원구 공릉동 120-5,37.6239958114706,127.089698881895,노원구
0,서울 노원구 공릉로38길 17,37.6233027900856,127.080425266234,노원구
0,서울 노원구 상계동 994,37.6716703580764,127.058031040775,노원구
0,서울 노원구 상계동 1008-34,37.6741062520714,127.056909946417,노원구
0,서울 노원구 동일로237길 46,37.6736636858373,127.052854870816,노원구
0,서울 노원구 상계로23다길 13-8,37.6598474260427,127.068904053591,노원구
0,서울 노원구 노원로28길 73,37.6550154176325,127.070951891067,노원구
0,서울 노원구 상계동 763-6,37.6486896801914,127.061879225724,노원구
0,서울 노원구 상계동 711-13,37.6550936857928,127.059959271357,노원구
0,서울 노원구 상계동,37.66125057554,127.060252770712,노원구
1,서울 노원구 상계1동,37.6799070536743,127.054948904465,노원구
2,서울 노원구 상계2동,37.6574767214579,127.067888030111,노원구
3,서울 노원구 상계3.4동,37.672913304684,127.083231747067,노원구
4,서울 노원구 상계5동,37.6629682202394,127.069407204901,노원구
5,서울 노원구 상계6.7동,37.654886024349,127.066965479758,노원구
6,서울 노원구 상계8동,37.6667506745061,127.051570675496,노원구
7,서울 노원구 상계9동,37.6645282589156,127.063841458137,노원구
8,서울 노원구 상계10동,37.6612613757312,127.060275446198,노원구
0,서울 노원구 상계로 283,37.6692644663173,127.07776133716,노원구
0,서울 노원구 상계동 443-9,37.6619790679127,127.068422310585,노원구
0,서울 노원구 한글비석로8길 41,37.6486635394573,127.077598436703,노원구
0,서울 은평구 연서로 289,37.6216467377358,126.926131661635,은평구
0,서울 은평구 연서로 274,37.6205752618862,126.925096849461,은평구
0,서울 은평구 불광동 312-129,37.6200794432209,126.921620712956,은평구
0,서울 은평구 통일로78길 12-4,37.6179469295871,126.923874945884,은평구
0,서울 은평구 녹번동 117-61,37.6073449733728,126.932421549464,은평구
0,서울 은평구 응암동 745-16,37.5870524747246,126.920132645153,은평구
0,서울 은평구 응암동 732-9,37.5853027269364,126.918391062722,은평구
0,서울 은평구 응암동 579-7,37.5935210516592,126.916862416279,은평구
0,서울 은평구 역촌동 85-41,37.59928973309,126.915335301904,은평구
0,서울 은평구 연서로9길 14,37.6075935049625,126.913563911497,은평구
0,서울 은평구 서오릉로17길 17,37.6135150476568,126.908392344369,은평구
0,서울 은평구 통일로 796,37.616343199117,126.925757582129,은평구
0,서울 은평구 은평터널로7길 2,37.5925615004272,126.906172127572,은평구
0,서울 은평구 갈현로4길 26,37.6011252013344,126.91306361612,은평구
0,서울 은평구 신사동 12-15,37.5996158601261,126.907490670943,은평구
0,서울 은평구 진흥로1길 49,37.6048397652335,126.918177088917,은평구
0,서울 은평구 불광동 301-23,37.617229987562,126.923278420405,은평구
0,서울 은평구 대조동 196-8,37.6170463822036,126.921793003931,은평구
0,서울 은평구 연서로26길 11,37.6168540375284,126.920871330665,은평구
0,서울 은평구 연서로28길 6,37.618137156114,126.920635278986,은평구
0,서울 은평구 통일로 750,37.6123341513595,126.928663502355,은평구
0,서울 은평구 진관3로 15-35,37.6424906932298,126.917321258805,은평구
0,서울 은평구 진관2로 77,37.634569572388,126.926834884276,은평구
0,서울 은평구 진관4로 37,37.644469386862,126.925073996113,은평구
0,서울 은평구 연서로27길 14,37.61815319763,126.918005398375,은평구
0,서울 은평구 갈현로25길 14,37.6175031620905,126.913623233307,은평구
0,서울 은평구 서오릉로20길 20-1,37.6171846959383,126.90957805026,은평구
0,서울 은평구 연서로21길 24-1,37.615352040225,126.915220592788,은평구
0,서울 은평구 갈현동 463-18,37.6142787841035,126.917253172914,은평구
0,서울 서대문구 독립문공원길 17,37.5723811886189,126.955198449007,서대문구
0,서울 서대문구 경기대로 48,37.5634776878328,126.962582343949,서대문구
0,서울 서대문구 연희로 126,37.5687623772299,126.932692770754,서대문구
0,서울 서대문구 연희맛로 38,37.5681772921632,126.931167234651,서대문구
0,서울 서대문구 연희로5길 66,37.565684329876,126.9255303483,서대문구
0,서울 서대문구 가좌로 31,37.5772475512387,126.932003518596,서대문구
1,인천 서구 가좌로 31,37.4771131214332,126.680247983864,서대문구
0,서울 서대문구 통일로37길 18,37.5875518083729,126.943920831298,서대문구
